best_lb.0,time
312019.0,749.6
311972.0,749.7
311926.0,749.8
311888.0,749.9
311852.0,750
311852.0,750.1
311863.0,750.2
311899.0,750.3
311937.0,750.4
311983.0,750.5
312030.0,750.6
312080.0,750.7
312135.0,750.8
312191.0,750.9
312250.0,751
312310.0,751.1
312370.0,751.2
312437.0,751.3
312506.0,751.4
312575.0,751.5
312645.0,751.6
312717.0,751.7
312792.0,751.8
312887.0,751.9
312987.0,752
313094.0,752.1
313205.0,752.2
313316.0,752.3
313431.0,752.4
313550.0,752.5
313674.0,752.6
313801.0,752.7
313928.0,752.8
314056.0,752.9
314185.0,753
314317.0,753.1
314449.0,753.2
314584.0,753.3
314719.0,753.4
314855.0,753.5
314992.0,753.6
315198.0,753.7
315337.0,753.8
315477.0,753.9
315618.0,754
315760.0,754.1
315903.0,754.2
316047.0,754.3
316201.0,754.4
316357.0,754.5
316515.0,754.6
316674.0,754.7
316837.0,754.8
317006.0,754.9
317180.0,755
317356.0,755.1
317535.0,755.2
317717.0,755.3
317900.0,755.4
318100.0,755.5
318301.0,755.6
318511.0,755.7
318721.0,755.8
318932.0,755.9
319145.0,756
319358.0,756.1
319574.0,756.2
319792.0,756.3
320013.0,756.4
320238.0,756.5
320464.0,756.6
320692.0,756.7
320921.0,756.8
321151.0,756.9
321386.0,757
321624.0,757.1
321865.0,757.2
322109.0,757.3
322353.0,757.4
322605.0,757.5
322738.0,757.6
322486.0,757.7
322237.0,757.8
321993.0,757.9
321749.0,758
321508.0,758.1
321270.0,758.2
321035.0,758.3
320805.0,758.4
320576.0,758.5
320348.0,758.6
320122.0,758.7
319897.0,758.8
319676.0,758.9
319458.0,759
319242.0,759.1
319231.0,759.2
319018.0,759.3
318805.0,759.4
318594.0,759.5
318384.0,759.6
318174.0,759.7
318042.0,759.8
317834.0,759.9
317695.0,760
317489.0,760.1
317288.0,760.2
317088.0,760.3
316904.0,760.4
316721.0,760.5
316539.0,760.6
316360.0,760.7
316184.0,760.8
316010.0,760.9
315839.0,761
315670.0,761.1
315507.0,761.2
315348.0,761.3
315190.0,761.4
315034.0,761.5
314880.0,761.6
314736.0,761.7
314593.0,761.8
314451.0,761.9
314310.0,762
314170.0,762.1
314033.0,762.2
313897.0,762.3
313762.0,762.4
313629.0,762.5
313497.0,762.6
313368.0,762.7
313240.0,762.8
313113.0,762.9
312986.0,763
312862.0,763.1
312743.0,763.2
312628.0,763.3
312517.0,763.4
312406.0,763.5
312299.0,763.6
312193.0,763.7
312093.0,763.8
311998.0,763.9
311923.0,764
311851.0,764.1
311781.0,764.2
311712.0,764.3
311643.0,764.4
311576.0,764.5
311516.0,764.6
311456.0,764.7
311397.0,764.8
311341.0,764.9
311286.0,765
311236.0,765.1
311189.0,765.2
311143.0,765.3
311105.0,765.4
311069.0,765.5
311069.0,765.6
311095.0,765.7
311131.0,765.8
311169.0,765.9
311215.0,766
311262.0,766.1
311312.0,766.2
311367.0,766.3
311423.0,766.4
311482.0,766.5
311542.0,766.6
311602.0,766.7
311669.0,766.8
311738.0,766.9
311807.0,767
311877.0,767.1
311949.0,767.2
312024.0,767.3
312119.0,767.4
312219.0,767.5
312325.0,767.6
312432.0,767.7
312543.0,767.8
312654.0,767.9
312769.0,768
312888.0,768.1
313012.0,768.2
313139.0,768.3
313266.0,768.4
313394.0,768.5
313523.0,768.6
313655.0,768.7
313788.0,768.8
313923.0,768.9
314059.0,769
314196.0,769.1
314336.0,769.2
314477.0,769.3
314619.0,769.4
314762.0,769.5
314906.0,769.6
315060.0,769.7
315216.0,769.8
315374.0,769.9
315533.0,770
315696.0,770.1
315865.0,770.2
316036.0,770.3
316210.0,770.4
316386.0,770.5
316565.0,770.6
316747.0,770.7
316874.0,770.8
316692.0,770.9
316513.0,771
316337.0,771.1
316163.0,771.2
315992.0,771.3
315823.0,771.4
315660.0,771.5
315501.0,771.6
315343.0,771.7
315187.0,771.8
315033.0,771.9
314889.0,772
314746.0,772.1
314604.0,772.2
314463.0,772.3
314323.0,772.4
314186.0,772.5
314050.0,772.6
313915.0,772.7
313782.0,772.8
313650.0,772.9
313521.0,773
313393.0,773.1
313266.0,773.2
313139.0,773.3
313012.0,773.4
312888.0,773.5
312769.0,773.6
312654.0,773.7
312543.0,773.8
312432.0,773.9
312325.0,774
312219.0,774.1
312119.0,774.2
312024.0,774.3
311949.0,774.4
311877.0,774.5
311807.0,774.6
311738.0,774.7
311669.0,774.8
311602.0,774.9
311540.0,775
311480.0,775.1
311420.0,775.2
311361.0,775.3
311305.0,775.4
311250.0,775.5
311200.0,775.6
311153.0,775.7
311107.0,775.8
311069.0,775.9
311033.0,776
311033.0,776.1
311046.0,776.2
311082.0,776.3
311120.0,776.4
311166.0,776.5
311213.0,776.6
311263.0,776.7
311318.0,776.8
311374.0,776.9
311433.0,777
311493.0,777.1
311553.0,777.2
311620.0,777.3
311689.0,777.4
311758.0,777.5
311828.0,777.6
311900.0,777.7
311975.0,777.8
312070.0,777.9
312170.0,778
312277.0,778.1
312388.0,778.2
312499.0,778.3
312614.0,778.4
312733.0,778.5
312857.0,778.6
312930.0,778.7
312806.0,778.8
312682.0,778.9
312563.0,779
312448.0,779.1
312337.0,779.2
312226.0,779.3
312119.0,779.4
312019.0,779.5
311924.0,779.6
311849.0,779.7
311776.0,779.8
311704.0,779.9
311634.0,780
311565.0,780.1
311496.0,780.2
311429.0,780.3
311369.0,780.4
311309.0,780.5
311250.0,780.6
311194.0,780.7
311139.0,780.8
311089.0,780.9
311042.0,781
310996.0,781.1
310958.0,781.2
310922.0,781.3
310909.0,781.4
310909.0,781.5
310967.0,781.6
310970.0,781.7
310983.0,781.8
311019.0,781.9
311065.0,782
311112.0,782.1
311162.0,782.2
311217.0,782.3
311276.0,782.4
311336.0,782.5
311396.0,782.6
311456.0,782.7
311678.0,782.8
311740.0,782.9
311803.0,783
311870.0,783.1
311939.0,783.2
312008.0,783.3
312078.0,783.4
312150.0,783.5
312225.0,783.6
312320.0,783.7
312420.0,783.8
312602.0,783.9
312702.0,784
312813.0,784.1
312924.0,784.2
313039.0,784.3
313158.0,784.4
313282.0,784.5
313409.0,784.6
313536.0,784.7
313663.0,784.8
313791.0,784.9
313920.0,785
314052.0,785.1
314185.0,785.2
314320.0,785.3
314455.0,785.4
314591.0,785.5
314728.0,785.6
314934.0,785.7
315073.0,785.8
315213.0,785.9
315354.0,786
315496.0,786.1
315639.0,786.2
315783.0,786.3
315937.0,786.4
316093.0,786.5
316251.0,786.6
316410.0,786.7
316573.0,786.8
316742.0,786.9
316916.0,787
317092.0,787.1
317271.0,787.2
317452.0,787.3
317635.0,787.4
317858.0,787.5
318048.0,787.6
318248.0,787.7
318449.0,787.8
318654.0,787.9
318861.0,788
319071.0,788.1
319281.0,788.2
319492.0,788.3
319705.0,788.4
319921.0,788.5
320139.0,788.6
320360.0,788.7
320569.0,788.8
320556.0,788.9
320553.0,789
320453.0,789.1
320393.0,789.2
320261.0,789.3
320085.0,789.4
319895.0,789.5
319672.0,789.6
319610.0,789.7
319388.0,789.8
319167.0,789.9
318949.0,790
318886.0,790.1
318670.0,790.2
318457.0,790.3
318246.0,790.4
318036.0,790.5
317826.0,790.6
317617.0,790.7
317410.0,790.8
317271.0,790.9
317065.0,791
316860.0,791.1
316659.0,791.2
316459.0,791.3
316276.0,791.4
316094.0,791.5
315915.0,791.6
315741.0,791.7
315572.0,791.8
315409.0,791.9
315250.0,792
315092.0,792.1
314936.0,792.2
314782.0,792.3
314638.0,792.4
314495.0,792.5
314353.0,792.6
314212.0,792.7
314072.0,792.8
313935.0,792.9
313799.0,793
313664.0,793.1
313531.0,793.2
313402.0,793.3
313274.0,793.4
313147.0,793.5
313020.0,793.6
312893.0,793.7
312769.0,793.8
312650.0,793.9
312535.0,794
312424.0,794.1
312313.0,794.2
312213.0,794.3
312118.0,794.4
312043.0,794.5
311971.0,794.6
311901.0,794.7
311832.0,794.8
311763.0,794.9
311696.0,795
311636.0,795.1
311576.0,795.2
311517.0,795.3
311459.0,795.4
311404.0,795.5
311351.0,795.6
311301.0,795.7
311254.0,795.8
311208.0,795.9
311172.0,796
311172.0,796.1
311203.0,796.2
311239.0,796.3
311285.0,796.4
311332.0,796.5
311382.0,796.6
311435.0,796.7
311490.0,796.8
311548.0,796.9
311607.0,797
311667.0,797.1
311727.0,797.2
311794.0,797.3
311863.0,797.4
311932.0,797.5
312002.0,797.6
312074.0,797.7
312149.0,797.8
312244.0,797.9
312344.0,798
312455.0,798.1
312566.0,798.2
312681.0,798.3
312800.0,798.4
312924.0,798.5
313049.0,798.6
313176.0,798.7
313274.0,798.8
313147.0,798.9
313022.0,799
312898.0,799.1
312779.0,799.2
312664.0,799.3
312553.0,799.4
312442.0,799.5
312342.0,799.6
312244.0,799.7
312149.0,799.8
312074.0,799.9
312002.0,800
311932.0,800.1
311863.0,800.2
311794.0,800.3
311727.0,800.4
311667.0,800.5
311607.0,800.6
311548.0,800.7
311490.0,800.8
311435.0,800.9
311382.0,801
311332.0,801.1
311285.0,801.2
311239.0,801.3
311203.0,801.4
311172.0,801.5
311172.0,801.6
311177.0,801.7
311208.0,801.8
311244.0,801.9
311290.0,802
311337.0,802.1
311387.0,802.2
311440.0,802.3
311495.0,802.4
311553.0,802.5
311612.0,802.6
311672.0,802.7
311732.0,802.8
311954.0,802.9
312016.0,803
312083.0,803.1
312152.0,803.2
312221.0,803.3
312291.0,803.4
312363.0,803.5
312438.0,803.6
312531.0,803.7
312626.0,803.8
312724.0,803.9
312824.0,804
312935.0,804.1
313046.0,804.2
313161.0,804.3
313277.0,804.4
313396.0,804.5
313521.0,804.6
313648.0,804.7
313775.0,804.8
313902.0,804.9
314030.0,805
314159.0,805.1
314292.0,805.2
314427.0,805.3
314563.0,805.4
314700.0,805.5
314906.0,805.6
315045.0,805.7
315185.0,805.8
315326.0,805.9
315468.0,806
315611.0,806.1
315755.0,806.2
315909.0,806.3
316065.0,806.4
316223.0,806.5
316382.0,806.6
316545.0,806.7
316714.0,806.8
316888.0,806.9
317067.0,807
317249.0,807.1
317432.0,807.2
317632.0,807.3
317833.0,807.4
318038.0,807.5
318245.0,807.6
318454.0,807.7
318664.0,807.8
318874.0,807.9
319085.0,808
319298.0,808.1
319516.0,808.2
319737.0,808.3
319962.0,808.4
320188.0,808.5
320416.0,808.6
320646.0,808.7
320881.0,808.8
321118.0,808.9
321356.0,809
321597.0,809.1
321841.0,809.2
322085.0,809.3
322337.0,809.4
322589.0,809.5
322842.0,809.6
323098.0,809.7
323355.0,809.8
323614.0,809.9
323706.0,810
323447.0,810.1
323190.0,810.2
322934.0,810.3
322681.0,810.4
322429.0,810.5
322177.0,810.6
322052.0,810.7
321808.0,810.8
321803.0,810.9
321559.0,811
321318.0,811.1
321080.0,811.2
320843.0,811.3
320608.0,811.4
320378.0,811.5
320150.0,811.6
319924.0,811.7
319699.0,811.8
319637.0,811.9
319415.0,812
319194.0,812.1
318976.0,812.2
318763.0,812.3
318552.0,812.4
318342.0,812.5
318132.0,812.6
317988.0,812.7
317952.0,812.8
317921.0,812.9
317921.0,813
317810.0,813.1
317601.0,813.2
317394.0,813.3
317255.0,813.4
317049.0,813.5
316844.0,813.6
316643.0,813.7
316443.0,813.8
316324.0,813.9
316208.0,814
316021.0,814.1
315838.0,814.2
315656.0,814.3
315477.0,814.4
315303.0,814.5
315134.0,814.6
314971.0,814.7
314812.0,814.8
314654.0,814.9
314498.0,815
314344.0,815.1
314190.0,815.2
314047.0,815.3
313905.0,815.4
313764.0,815.5
313624.0,815.6
313487.0,815.7
313351.0,815.8
313216.0,815.9
313083.0,816
312954.0,816.1
312826.0,816.2
312699.0,816.3
312572.0,816.4
312445.0,816.5
312330.0,816.6
312219.0,816.7
312119.0,816.8
312021.0,816.9
311926.0,817
311833.0,817.1
311741.0,817.2
311666.0,817.3
311594.0,817.4
311524.0,817.5
311455.0,817.6
311386.0,817.7
311319.0,817.8
311259.0,817.9
311199.0,818
311140.0,818.1
311082.0,818.2
311027.0,818.3
310974.0,818.4
310924.0,818.5
310877.0,818.6
310831.0,818.7
310785.0,818.8
310756.0,818.9
310756.0,819
310797.0,819.1
310981.0,819.2
311013.0,819.3
311059.0,819.4
311106.0,819.5
311156.0,819.6
311209.0,819.7
311264.0,819.8
311322.0,819.9
311381.0,820
311441.0,820.1
311501.0,820.2
311723.0,820.3
311785.0,820.4
311852.0,820.5
311921.0,820.6
311990.0,820.7
312060.0,820.8
312132.0,820.9
312207.0,821
312283.0,821.1
312375.0,821.2
312468.0,821.3
312563.0,821.4
312661.0,821.5
312772.0,821.6
312887.0,821.7
313014.0,821.8
313141.0,821.9
313268.0,822
313396.0,822.1
313525.0,822.2
313658.0,822.3
313793.0,822.4
313929.0,822.5
314066.0,822.6
314272.0,822.7
314411.0,822.8
314551.0,822.9
314692.0,823
314834.0,823.1
314977.0,823.2
315131.0,823.3
315285.0,823.4
315441.0,823.5
315599.0,823.6
315758.0,823.7
315921.0,823.8
316090.0,823.9
316264.0,824
316443.0,824.1
316625.0,824.2
316808.0,824.3
317008.0,824.4
317209.0,824.5
317414.0,824.6
317621.0,824.7
317830.0,824.8
318040.0,824.9
318250.0,825
318461.0,825.1
318674.0,825.2
318892.0,825.3
319113.0,825.4
319338.0,825.5
319563.0,825.6
319789.0,825.7
320017.0,825.8
320246.0,825.9
320476.0,826
320711.0,826.1
320947.0,826.2
321185.0,826.3
321426.0,826.4
321678.0,826.5
321930.0,826.6
322183.0,826.7
322439.0,826.8
322696.0,826.9
322953.0,827
323212.0,827.1
323471.0,827.2
323735.0,827.3
323999.0,827.4
324268.0,827.5
324541.0,827.6
324816.0,827.7
324911.0,827.8
324717.0,827.9
324685.0,828
324570.0,828.1
324306.0,828.2
324031.0,828.3
323758.0,828.4
323489.0,828.5
323225.0,828.6
322966.0,828.7
322707.0,828.8
322450.0,828.9
322193.0,829
322117.0,829.1
321861.0,829.2
321608.0,829.3
321356.0,829.4
321104.0,829.5
320863.0,829.6
320625.0,829.7
320389.0,829.8
320154.0,829.9
319924.0,830
319695.0,830.1
319467.0,830.2
319241.0,830.3
319016.0,830.4
318954.0,830.5
318732.0,830.6
318511.0,830.7
318293.0,830.8
318080.0,830.9
317868.0,831
317657.0,831.1
317447.0,831.2
317237.0,831.3
317028.0,831.4
316821.0,831.5
316682.0,831.6
316476.0,831.7
316271.0,831.8
316070.0,831.9
315870.0,832
315687.0,832.1
315505.0,832.2
315326.0,832.3
315152.0,832.4
314983.0,832.5
314820.0,832.6
314661.0,832.7
314503.0,832.8
314347.0,832.9
314193.0,833
314039.0,833.1
313896.0,833.2
313754.0,833.3
313614.0,833.4
313477.0,833.5
313341.0,833.6
313206.0,833.7
313073.0,833.8
312944.0,833.9
312816.0,834
312689.0,834.1
312562.0,834.2
312435.0,834.3
312311.0,834.4
312200.0,834.5
312102.0,834.6
312007.0,834.7
311912.0,834.8
311820.0,834.9
311739.0,835
311664.0,835.1
311623.0,835.2
311551.0,835.3
311481.0,835.4
311412.0,835.5
311343.0,835.6
311276.0,835.7
311215.0,835.8
311155.0,835.9
311095.0,836
311036.0,836.1
310978.0,836.2
310923.0,836.3
310870.0,836.4
310820.0,836.5
310773.0,836.6
310727.0,836.7
310727.0,836.8
310771.0,836.9
310817.0,837
310864.0,837.1
310914.0,837.2
310967.0,837.3
311022.0,837.4
311080.0,837.5
311139.0,837.6
311199.0,837.7
311259.0,837.8
311320.0,837.9
311381.0,838
311320.0,838.1
311259.0,838.2
311199.0,838.3
311139.0,838.4
311080.0,838.5
311022.0,838.6
310967.0,838.7
310914.0,838.8
310864.0,838.9
310817.0,839
310771.0,839.1
310727.0,839.2
310727.0,839.3
310763.0,839.4
310807.0,839.5
310853.0,839.6
310900.0,839.7
310950.0,839.8
311003.0,839.9
311058.0,840
311116.0,840.1
311175.0,840.2
311235.0,840.3
311295.0,840.4
311356.0,840.5
311417.0,840.6
311484.0,840.7
311553.0,840.8
311622.0,840.9
311703.0,841
311915.0,841.1
311979.0,841.2
311910.0,841.3
311841.0,841.4
311774.0,841.5
311713.0,841.6
311653.0,841.7
311593.0,841.8
311534.0,841.9
311476.0,842
311421.0,842.1
311368.0,842.2
311318.0,842.3
311282.0,842.4
311235.0,842.5
311189.0,842.6
311186.0,842.7
311142.0,842.8
311142.0,842.9
311157.0,843
311201.0,843.1
311247.0,843.2
311297.0,843.3
311350.0,843.4
311405.0,843.5
311463.0,843.6
311522.0,843.7
311582.0,843.8
311642.0,843.9
311703.0,844
311925.0,844.1
311987.0,844.2
312054.0,844.3
312123.0,844.4
312193.0,844.5
312268.0,844.6
312357.0,844.7
312449.0,844.8
312544.0,844.9
312639.0,845
312737.0,845.1
312848.0,845.2
312969.0,845.3
313093.0,845.4
313220.0,845.5
313347.0,845.6
313474.0,845.7
313602.0,845.8
313731.0,845.9
313864.0,846
314000.0,846.1
314136.0,846.2
314273.0,846.3
314479.0,846.4
314618.0,846.5
314758.0,846.6
314900.0,846.7
315043.0,846.8
315197.0,846.9
315351.0,847
315507.0,847.1
315665.0,847.2
315824.0,847.3
315987.0,847.4
316156.0,847.5
316330.0,847.6
316509.0,847.7
316691.0,847.8
316874.0,847.9
317074.0,848
317275.0,848.1
317480.0,848.2
317687.0,848.3
317896.0,848.4
318106.0,848.5
318316.0,848.6
318527.0,848.7
318740.0,848.8
318958.0,848.9
319179.0,849
319404.0,849.1
319630.0,849.2
319858.0,849.3
320087.0,849.4
320317.0,849.5
320552.0,849.6
320788.0,849.7
321026.0,849.8
321267.0,849.9
321518.0,850
321770.0,850.1
322022.0,850.2
322275.0,850.3
322532.0,850.4
322789.0,850.5
323048.0,850.6
323307.0,850.7
323571.0,850.8
323612.0,850.9
323537.0,851
323273.0,851.1
323014.0,851.2
322755.0,851.3
322498.0,851.4
322241.0,851.5
321988.0,851.6
321736.0,851.7
321484.0,851.8
321233.0,851.9
320992.0,852
320946.0,852.1
320708.0,852.2
320472.0,852.3
320237.0,852.4
320007.0,852.5
319778.0,852.6
319550.0,852.7
319324.0,852.8
319099.0,852.9
319037.0,853
318815.0,853.1
318594.0,853.2
318376.0,853.3
318163.0,853.4
317952.0,853.5
317742.0,853.6
317532.0,853.7
317323.0,853.8
317116.0,853.9
316977.0,854
316771.0,854.1
316566.0,854.2
316365.0,854.3
316165.0,854.4
315982.0,854.5
315800.0,854.6
315621.0,854.7
315447.0,854.8
315278.0,854.9
315115.0,855
314956.0,855.1
314798.0,855.2
314642.0,855.3
314488.0,855.4
314334.0,855.5
314191.0,855.6
314049.0,855.7
313909.0,855.8
313772.0,855.9
313636.0,856
313500.0,856.1
313367.0,856.2
313238.0,856.3
313110.0,856.4
312983.0,856.5
312856.0,856.6
312729.0,856.7
312605.0,856.8
312484.0,856.9
312373.0,857
312275.0,857.1
312180.0,857.2
312085.0,857.3
311993.0,857.4
311904.0,857.5
311834.0,857.6
311764.0,857.7
311695.0,857.8
311628.0,857.9
311567.0,858
311507.0,858.1
311447.0,858.2
311388.0,858.3
311330.0,858.4
311275.0,858.5
311222.0,858.6
311172.0,858.7
311128.0,858.8
311128.0,858.9
311137.0,859
311181.0,859.1
311231.0,859.2
311284.0,859.3
311339.0,859.4
311397.0,859.5
311456.0,859.6
311516.0,859.7
311576.0,859.8
311637.0,859.9
311859.0,860
311921.0,860.1
311988.0,860.2
312057.0,860.3
312127.0,860.4
312197.0,860.5
312286.0,860.6
312378.0,860.7
312473.0,860.8
312568.0,860.9
312666.0,861
312777.0,861.1
312901.0,861.2
313028.0,861.3
313155.0,861.4
313282.0,861.5
313410.0,861.6
313539.0,861.7
313672.0,861.8
313808.0,861.9
313944.0,862
314081.0,862.1
314287.0,862.2
314426.0,862.3
314566.0,862.4
314708.0,862.5
314851.0,862.6
315005.0,862.7
315159.0,862.8
315315.0,862.9
315473.0,863
315632.0,863.1
315795.0,863.2
315964.0,863.3
316138.0,863.4
316317.0,863.5
316499.0,863.6
316682.0,863.7
316882.0,863.8
317083.0,863.9
317288.0,864
317495.0,864.1
317704.0,864.2
317914.0,864.3
318124.0,864.4
318335.0,864.5
318548.0,864.6
318766.0,864.7
318987.0,864.8
319212.0,864.9
319438.0,865
319666.0,865.1
319895.0,865.2
319952.0,865.3
319723.0,865.4
319495.0,865.5
319269.0,865.6
319044.0,865.7
318982.0,865.8
318760.0,865.9
318539.0,866
318321.0,866.1
318108.0,866.2
317897.0,866.3
317687.0,866.4
317477.0,866.5
317268.0,866.6
317061.0,866.7
316922.0,866.8
316716.0,866.9
316511.0,867
316310.0,867.1
316110.0,867.2
315927.0,867.3
315745.0,867.4
315566.0,867.5
315392.0,867.6
315223.0,867.7
315060.0,867.8
314901.0,867.9
314743.0,868
314587.0,868.1
314433.0,868.2
314279.0,868.3
314136.0,868.4
313994.0,868.5
313854.0,868.6
313717.0,868.7
313581.0,868.8
313445.0,868.9
313312.0,869
313183.0,869.1
313055.0,869.2
312928.0,869.3
312801.0,869.4
312674.0,869.5
312550.0,869.6
312439.0,869.7
312341.0,869.8
312246.0,869.9
312151.0,870
312059.0,870.1
311970.0,870.2
311900.0,870.3
311830.0,870.4
311761.0,870.5
311694.0,870.6
311633.0,870.7
311573.0,870.8
311513.0,870.9
311454.0,871
311396.0,871.1
311339.0,871.2
311284.0,871.3
311231.0,871.4
311181.0,871.5
311137.0,871.6
311128.0,871.7
311128.0,871.8
311151.0,871.9
311195.0,872
311245.0,872.1
311298.0,872.2
311353.0,872.3
311410.0,872.4
311468.0,872.5
311527.0,872.6
311587.0,872.7
311648.0,872.8
311870.0,872.9
311932.0,873
311999.0,873.1
312068.0,873.2
312138.0,873.3
312208.0,873.4
312297.0,873.5
312389.0,873.6
312484.0,873.7
312579.0,873.8
312677.0,873.9
312788.0,874
312912.0,874.1
313039.0,874.2
313166.0,874.3
313293.0,874.4
313421.0,874.5
313550.0,874.6
313683.0,874.7
313819.0,874.8
313955.0,874.9
314092.0,875
314298.0,875.1
314437.0,875.2
314577.0,875.3
314719.0,875.4
314862.0,875.5
